sampel_id,fold,pred_prob
SRR5269856,fold_3,0.4695047050731695
SRR5269857,fold_3,0.4467907755708359
SRR5269858,fold_3,0.47113376072671687
SRR5269862,fold_3,0.4778746472661226
SRR5269873,fold_3,0.47532687323668965
SRR5269875,fold_3,0.4949686859857527
SRR5269876,fold_3,0.48417245819773014
SRR5269877,fold_3,0.4925750733096399
SRR5269889,fold_3,0.45885963089554066
SRR5269890,fold_3,0.49943035828435073
SRR5269900,fold_3,0.4617684483000755
SRR5269909,fold_3,0.48438129564454363
SRR5269917,fold_3,0.512504028359881
SRR5269918,fold_3,0.4704657118924722
SRR5269924,fold_3,0.4177931306514162
SRR5269929,fold_3,0.4416076083698392
SRR5269930,fold_3,0.5364154581255811
SRR5269936,fold_3,0.4202765179854266
SRR5269950,fold_3,0.39984372498422865
SRR5269957,fold_3,0.4111590611573554
SRR5269963,fold_3,0.39319715879973427
SRR5269970,fold_3,0.4033703597504709
SRR5269979,fold_3,0.37880363285849394
SRR5269981,fold_3,0.38959859220538784
SRR5269995,fold_3,0.4123885204334811
SRR5269999,fold_3,0.4364408828226371
SRR5270010,fold_3,0.38765786696307625
SRR5270013,fold_3,0.43551287467339683
SRR5270021,fold_3,0.4252781604296837
SRR5270038,fold_3,0.3977024177162741
SRR5270044,fold_3,0.39111882228244205
SRR5270059,fold_3,0.3881357442273358
SRR5270060,fold_3,0.3907124221957318
SRR5270066,fold_3,0.4203567834178026
SRR5270075,fold_3,0.44201957453526525
SRR5270078,fold_3,0.43708876369416283
SRR5270082,fold_3,0.4573920968928422
SRR5270085,fold_3,0.4041277052115217
SRR5270086,fold_3,0.444983862265845
SRR5270090,fold_3,0.4548696152307865
SRR5270092,fold_3,0.46418476759406285
SRR7533836,fold_3,0.4536279821816383
SRR7533844,fold_3,0.5118219408420351
SRR7533873,fold_3,0.48837555082277584
SRR7533874,fold_3,0.4686673704312094
SRR7533875,fold_3,0.4997750135002248
SRR7533876,fold_3,0.4558242961723779
SRR7533922,fold_3,0.5746348610216059
SRR7533930,fold_3,0.4913071716859082
SRR7533949,fold_3,0.47822493356202683
SRR7533958,fold_3,0.5542033670097934
SRR7533963,fold_3,0.5464600872354922
SRR7533966,fold_3,0.5028249581007872
SRR7533981,fold_3,0.5080250182902146
SRR7533983,fold_3,0.4698958353364074
SRR7533991,fold_3,0.575085066166166
SRR7533994,fold_3,0.5095077820066796
SRR7533995,fold_3,0.561044582811669
SRR7533999,fold_3,0.576493707556346
SRR7534003,fold_3,0.5128104359425862
SRR7534004,fold_3,0.5175299145857016
SRR7534014,fold_3,0.481770238491851
SRR7534028,fold_3,0.48392317692094833
SRR7534045,fold_3,0.46135216731739914
SRR7534047,fold_3,0.5072489900822955
SRR7534050,fold_3,0.4612742216142379
SRR7534062,fold_3,0.4997750135002248
SRR7534068,fold_3,0.5021639122203314
SRR7534100,fold_3,0.4867219469352407
SRR7534102,fold_3,0.46749971811570173
SRR7534125,fold_3,0.5376034106301429
SRR7534128,fold_3,0.5712356941908876
SRR7534132,fold_3,0.5052114747071396
SRR7534133,fold_3,0.499713796568057
SRR7534175,fold_3,0.49796482826957256
SRR7534178,fold_3,0.453792728769747
SRR7534182,fold_3,0.4463151015224336
SRR7534208,fold_3,0.5121955260681181
SRR7534211,fold_3,0.47063206185520695
SRR7534214,fold_3,0.4458579840056317
SRR7534216,fold_3,0.4866560900744339
SRR7534228,fold_3,0.49896920463352434
ERR1994992,fold_4,0.48245010579125064
ERR1994994,fold_4,0.48357055556871337
ERR1994998,fold_4,0.48357055556871337
ERR1995006,fold_4,0.47441581093883334
ERR1995018,fold_4,0.48357055556871337
ERR1995041,fold_4,0.4969514370815595
ERR1995045,fold_4,0.48357055556871337
ERR1995064,fold_4,0.4821377983601706
ERR1995068,fold_4,0.4750881320991844
ERR1995070,fold_4,0.47055596599518945
ERR2014744,fold_4,0.5198717353022164
ERR2597004,fold_4,0.4973254357039998
ERR2597006,fold_4,0.5379890891096566
ERR2597019,fold_4,0.5828042772155378
ERR2597037,fold_4,0.5451962517649048
ERR2597038,fold_4,0.6238981536402672
ERR2597042,fold_4,0.6346513595409606
ERR2597049,fold_4,0.49990307769963777
ERR2597052,fold_4,0.6176580279096506
ERR2597053,fold_4,0.5171876501763348
ERR2597060,fold_4,0.6161776939390137
ERR2597082,fold_4,0.5421480373958156
ERR2597087,fold_4,0.6067655411229252
ERR2597088,fold_4,0.5429611875639567
ERR2597094,fold_4,0.641891198891663
ERR2597096,fold_4,0.6144097600050744
ERR2597097,fold_4,0.5798260032577494
ERR2597103,fold_4,0.6334997078884276
ERR2597113,fold_4,0.5928228549837623
ERR2597122,fold_4,0.5363872979786681
ERR2597135,fold_4,0.6115496908707716
ERR2597138,fold_4,0.5966982591947585
ERR2597141,fold_4,0.6629589039420825
ERR2597150,fold_4,0.5990931276287854
ERR2597156,fold_4,0.5430704154992384
ERR2597161,fold_4,0.5706113692624277
ERR2597174,fold_4,0.6115052548604731
ERR2597189,fold_4,0.6552498168928671
ERR2597209,fold_4,0.6029859740201695
ERR2597211,fold_4,0.5789257669111648
ERR2597218,fold_4,0.4918108112593427
ERR2597224,fold_4,0.517220323886532
ERR2597229,fold_4,0.63291005856208
ERR2597233,fold_4,0.5196282723323292
ERR2597264,fold_4,0.5953729122402281
ERR2597274,fold_4,0.5129892375733281
ERR2597279,fold_4,0.519517534416014
SRR5269727,fold_4,0.5073052112993457
SRR5269729,fold_4,0.48724751594061827
SRR5269743,fold_4,0.4559040779435449
SRR5269756,fold_4,0.41289115693553263
SRR5269760,fold_4,0.3692500895163782
SRR5269761,fold_4,0.4208435162621143
SRR5269763,fold_4,0.4373910177412484
SRR5269774,fold_4,0.4380809706747806
SRR5269786,fold_4,0.426013482221779
SRR5269793,fold_4,0.39216709827029406
SRR5269797,fold_4,0.40904782974529935
SRR5269815,fold_4,0.445382611285145
SRR5269816,fold_4,0.4316789478496651
SRR5269825,fold_4,0.4414497839178187
SRR5269849,fold_4,0.4839096199010469
SRR5269851,fold_4,0.46177742612314104
SRR5269861,fold_4,0.45087215112162776
SRR5269868,fold_4,0.4577665895233962
SRR5269879,fold_4,0.47270799361119553
SRR5269880,fold_4,0.5240570792638548
SRR5269882,fold_4,0.46015527907957887
SRR5269891,fold_4,0.493305078140679
SRR5269895,fold_4,0.4702097074331616
SRR5269910,fold_4,0.5468909775736563
SRR5269912,fold_4,0.4563816436898921
SRR5269913,fold_4,0.4881799028917369
SRR5269920,fold_4,0.39260695834529363
SRR5269927,fold_4,0.37984798783621665
SRR5269928,fold_4,0.37264094076219156
SRR5269932,fold_4,0.4004749246369671
SRR5269935,fold_4,0.44053789791149983
SRR5269964,fold_4,0.3923729389698366
SRR5269965,fold_4,0.35787893191389997
SRR5269971,fold_4,0.3946905624223146
SRR5269978,fold_4,0.42805590144667505
SRR5269983,fold_4,0.3898561274573353
SRR5269994,fold_4,0.4654755883209581
SRR5270000,fold_4,0.41111113642721353
SRR5270003,fold_4,0.41484048174340304
SRR5270012,fold_4,0.3825926791188202
SRR5270014,fold_4,0.4237188365856218
SRR5270022,fold_4,0.44458154381458087
SRR5270039,fold_4,0.37517482200568997
SRR5270046,fold_4,0.3482842897186271
SRR5270053,fold_4,0.3976718647348375
SRR5270057,fold_4,0.41062291421465535
SRR5270073,fold_4,0.41334448205597457
SRR5270079,fold_4,0.39986247792267215
SRR5270101,fold_4,0.432623783350921
SRR5270105,fold_4,0.43563927416707876
SRR5270106,fold_4,0.4416725508905413
SRR5270107,fold_4,0.4424607295415532
SRR7533837,fold_4,0.4474051370057853
SRR7533842,fold_4,0.5274981073355891
SRR7533851,fold_4,0.5817775576499864
SRR7533855,fold_4,0.606921454426794
SRR7533857,fold_4,0.6000758939923581
SRR7533878,fold_4,0.47075950956257245
SRR7533888,fold_4,0.5949647263497808
SRR7533889,fold_4,0.5958223280715503
SRR7533892,fold_4,0.5243116584389285
SRR7533896,fold_4,0.43894291300010985
SRR7533903,fold_4,0.508084457989627
SRR7533917,fold_4,0.4613984045750423
SRR7533919,fold_4,0.5230717095256598
SRR7533921,fold_4,0.5149671225536275
SRR7533944,fold_4,0.4630967661083285
SRR7533946,fold_4,0.46937113097354466
SRR7533947,fold_4,0.5005259147775791
SRR7533953,fold_4,0.48819700302024854
SRR7533965,fold_4,0.5599385668464248
SRR7533978,fold_4,0.5314389176985188
SRR7533996,fold_4,0.500770472992369
SRR7534001,fold_4,0.510923152494176
SRR7534005,fold_4,0.5225138508210391
SRR7534007,fold_4,0.5036877660893052
SRR7534009,fold_4,0.559109714228795
SRR7534015,fold_4,0.4967286314209446
SRR7534017,fold_4,0.4920601413800632
SRR7534020,fold_4,0.5107751076082668
SRR7534042,fold_4,0.5954931214309973
SRR7534048,fold_4,0.49787146898305346
SRR7534069,fold_4,0.5626221874088941
SRR7534070,fold_4,0.515825587632329
SRR7534073,fold_4,0.5814273306624186
SRR7534075,fold_4,0.5256914221509196
SRR7534093,fold_4,0.5092214527677515
SRR7534101,fold_4,0.500770472992369
SRR7534104,fold_4,0.4903236022896044
SRR7534106,fold_4,0.49230510383242926
SRR7534108,fold_4,0.5095443455167199
SRR7534113,fold_4,0.4919115631821619
SRR7534116,fold_4,0.48475480437005436
SRR7534124,fold_4,0.5699238808853618
SRR7534129,fold_4,0.500770472992369
SRR7534143,fold_4,0.46606226846485593
SRR7534145,fold_4,0.5697278785640267
SRR7534148,fold_4,0.4468033751136763
SRR7534149,fold_4,0.4998456904419554
SRR7534162,fold_4,0.4591728709962439
SRR7534177,fold_4,0.5012449170397602
SRR7534181,fold_4,0.46865086365224723
SRR7534183,fold_4,0.5233567677704475
SRR7534184,fold_4,0.5043308993743688
SRR7534185,fold_4,0.45752534319385346
SRR7534186,fold_4,0.5108389342869369
SRR7534187,fold_4,0.49105455590773545
SRR7534205,fold_4,0.531847572562335
SRR7534209,fold_4,0.5033123933690931
ERR1994989,fold_5,0.4753577047667753
ERR1994993,fold_5,0.48550507118007513
ERR1995003,fold_5,0.4814522164210576
ERR1995004,fold_5,0.4812182421480791
ERR1995010,fold_5,0.4708122479671433
ERR1995012,fold_5,0.48388688344927794
ERR1995020,fold_5,0.4766096808656624
ERR1995031,fold_5,0.48579015337149456
ERR1995038,fold_5,0.4891971533655407
ERR1995039,fold_5,0.4659861862111265
ERR1995049,fold_5,0.48880281953788624
ERR1995067,fold_5,0.47157090415682523
ERR1995072,fold_5,0.4630881895541242
ERR2014750,fold_5,0.4999706815224887
ERR2014754,fold_5,0.5037165648440601
ERR2014756,fold_5,0.511997860958618
ERR2596981,fold_5,0.5769817816720434
ERR2596990,fold_5,0.4699606862531397
ERR2596995,fold_5,0.45299020275444685
ERR2596997,fold_5,0.5082906515183487
ERR2597001,fold_5,0.4588682343136737
ERR2597005,fold_5,0.4373672786011592
ERR2597008,fold_5,0.5788803761490601
ERR2597009,fold_5,0.5697674246915463
ERR2597013,fold_5,0.6225150136729222
ERR2597021,fold_5,0.576760786455987
ERR2597022,fold_5,0.6274252864878171
ERR2597051,fold_5,0.4534785959420514
ERR2597059,fold_5,0.5983289621526712
ERR2597061,fold_5,0.623332354640074
ERR2597067,fold_5,0.6538294476992764
ERR2597077,fold_5,0.5434530289327141
ERR2597102,fold_5,0.5100253736459929
ERR2597105,fold_5,0.5911509284686248
ERR2597108,fold_5,0.5619455568535662
ERR2597110,fold_5,0.6235293255793537
ERR2597117,fold_5,0.5216149025375587
ERR2597121,fold_5,0.5818117616103302
ERR2597142,fold_5,0.638997320250259
