sample_id,fold,0,1,2,3,4
ERR1370118,fold_1,0.014787243380256122,0.0797273380186255,0.30709832540479154,0.5864044195982415,0.01198267359808534
ERR1370148,fold_1,0.017811348382583435,0.08846461333232679,0.445557877267232,0.4405651148508309,0.007601046167026429
ERR1370152,fold_1,0.01618418385089058,0.08338636499525798,0.3436690654410222,0.5475182152983326,0.009242170414496412
ERR1370194,fold_1,0.0188427063725428,0.08663230345495215,0.4190735886473704,0.4654123684190783,0.010039033106055908
ERR1370226,fold_1,0.03648777013816035,0.09591640635252559,0.42012566651605243,0.4371371378000441,0.0103330191932174
ERR1370258,fold_1,0.025972164222057528,0.06941231697869721,0.3912715069104173,0.5060228274921748,0.007321184396653658
ERR1370262,fold_1,0.012993738319949733,0.0672745933533176,0.22965623942354288,0.6797388361479083,0.010336592755281643
ERR1370292,fold_1,0.013531988178519068,0.07045431336032147,0.29817590808262584,0.607639552060663,0.010198238317870043
ERR1370309,fold_1,0.01449821763148459,0.06893264078101834,0.22482729473160132,0.6797764256738613,0.011965421182034516
ERR1370319,fold_1,0.015616679577441872,0.07510822845578019,0.32503830805294215,0.574395041598073,0.009841742315763341
ERR1370324,fold_1,0.03007180326300085,0.06747153217345078,0.2507574505995184,0.6375651383974227,0.014134075566608164
ERR1370343,fold_1,0.013932692079979757,0.06519119408722789,0.23328312578960164,0.6769714688728224,0.010621519170368462
ERR1370356,fold_1,0.020993143726977748,0.08186538064560012,0.35153242113257965,0.53113302306072,0.014476031434122384
ERR1370359,fold_1,0.026805403314330557,0.08915602780117964,0.31814170318374635,0.5573712256145972,0.008525640086146246
ERR1370387,fold_1,0.014573998027270373,0.061125933363028656,0.22974214230798012,0.6847208660039471,0.009837060297774034
ERR1370397,fold_1,0.03577417851867163,0.10374672103088553,0.27828121259708316,0.5727163224943775,0.009481565358981935
ERR1370415,fold_1,0.020569845009161584,0.09133877114590079,0.34599719809337326,0.5289017668507717,0.013192418900791779
ERR1370421,fold_1,0.024135978498757708,0.07304017282993157,0.24643348294237014,0.6393029928719561,0.01708737285698477
ERR1370431,fold_1,0.01769528243119061,0.0862799766180437,0.24367677434792784,0.6369668062762737,0.015381160326564742
ERR1370436,fold_1,0.025741610614510753,0.0681560570313233,0.24953522552180613,0.6420519919899121,0.014515114842447713
ERR1370441,fold_1,0.030021181610229812,0.09605395365696981,0.5165923152245635,0.35068980668676325,0.006642742821473264
ERR1370450,fold_1,0.026436909867673632,0.08857525962329327,0.3093977194810363,0.5668359649289694,0.008754146099026515
ERR1370454,fold_1,0.013360363035744529,0.07165659814282285,0.2520911715879097,0.6543113992090235,0.008580468024500026
ERR1370458,fold_1,0.033673824265543814,0.06343924921101152,0.2660437084382796,0.6262864133963414,0.010556804688824199
ERR1370466,fold_1,0.023383324944578166,0.0987646430623269,0.28693774726079163,0.5817476108974704,0.009166673834833867
ERR1370469,fold_1,0.013912002929492578,0.060901284535962885,0.27169376982002785,0.6429807602338535,0.010512182480663702
ERR1370470,fold_1,0.028943677044071126,0.06777671125962044,0.2674426318321257,0.6239620263667875,0.011874953497395908
ERR1370496,fold_1,0.0156366716674654,0.06715074499215044,0.23104314025552644,0.6755343794021128,0.01063506368274516
ERR1370503,fold_1,0.019599549908085823,0.06664109857698733,0.22763355361239523,0.6754330933123179,0.010692704590214262
ERR1370517,fold_1,0.018322973630991765,0.0757102646595654,0.26232216135456976,0.6331454981393263,0.010499102215547151
ERR1370519,fold_1,0.011987280751211736,0.06468812627482584,0.2304136614476645,0.6794757790356543,0.013435152490643715
ERR2172357,fold_1,0.020915291824498822,0.09149803152406465,0.3657876054756198,0.5121918126679056,0.009607258507910877
ERR2172377,fold_1,0.01372693190560484,0.06026678882402773,0.5308105179458873,0.3888973234736682,0.00629843785081173
ERR2172415,fold_1,0.02104743789554089,0.05356334055038817,0.4083583868936042,0.5099380831659382,0.0070927514945282885
ERR2172416,fold_1,0.012236699129263284,0.0543678387607183,0.3915341039545052,0.5340941420625931,0.007767216092920008
ERR2172421,fold_1,0.015027587031012358,0.055807094222622824,0.4240911026686261,0.4984387657159217,0.00663545036181686
ERR2172454,fold_1,0.012214290435845616,0.06416282688425377,0.40171264053133443,0.5163991874361921,0.0055110547123738765
ERR2172458,fold_1,0.012752755982735568,0.04979095972215274,0.3851390925015481,0.5449933821346625,0.007323809658901294
ERR2172462,fold_1,0.01020940166886966,0.05984991135985642,0.3515473871620784,0.570912297859076,0.007481001950119694
ERR2172502,fold_1,0.010909153898746318,0.07324459585414914,0.5438812016529477,0.36418875043690035,0.007776298157255931
ERR2172503,fold_1,0.014754792751217464,0.06632500564208954,0.5471666421492927,0.3656591990935747,0.006094360363824992
ERR2172504,fold_1,0.015241052420222096,0.08033212723197165,0.5389083990298358,0.36001382799962683,0.005504593318343489
ERR2172515,fold_1,0.015909901030097727,0.07223962377546436,0.5653603410451569,0.34187384811089044,0.0046162860383900635
ERR2172519,fold_1,0.010260661958196013,0.06692705870610585,0.5597020780569354,0.35812284748275114,0.004987353796010923
ERR2172520,fold_1,0.012631044161928702,0.06571608074257297,0.5453379183321166,0.3707031507051955,0.005611806058186014
ERR2172525,fold_1,0.012961044492517981,0.06813377010271957,0.5652065756150648,0.3486607383681506,0.005037871421546329
ERR2172549,fold_1,0.014424882038465547,0.06767889038274612,0.5493704955183292,0.36283603641500556,0.00568969564545327
ERR2172553,fold_1,0.013608849583846607,0.07718578340939196,0.5385797414356754,0.36486441447056495,0.005761211100520845
ERR2172569,fold_1,0.016602429695449596,0.057707926041626785,0.3324012187008638,0.5857609551348468,0.007527470427213022
ERR2172572,fold_1,0.016600534314309853,0.06653798126194391,0.356039048533527,0.5504067061288531,0.010415729761366026
ERR2172573,fold_1,0.016906991233501707,0.056999294036563314,0.31912347027465215,0.5990035927760409,0.007966651679242383
ERR2172574,fold_1,0.011299681420139028,0.06963466032703498,0.34221892700734385,0.5691396061750734,0.007707125070408854
ERR2172577,fold_1,0.013759191374730764,0.05296497692441875,0.3367616163481987,0.589319439165352,0.007194776187299793
ERR2172593,fold_1,0.014012821792236476,0.05327598501620806,0.3185664251885229,0.6062671169824024,0.007877651020630358
ERR2172595,fold_1,0.012864770682863689,0.053795661363662824,0.31094952154701105,0.6147350909492914,0.007654955457171575
ERR2172608,fold_1,0.012630243607305823,0.056286707648925134,0.31882648409070113,0.6043523891923486,0.00790417546071949
ERR2172615,fold_1,0.013112768272304964,0.052809877659527056,0.32941192298735705,0.5964758230586923,0.008189608022118783
ERR2172616,fold_1,0.012019117634585193,0.051010062476907383,0.31493380108549934,0.614545197874083,0.0074918209289254675
ERR2172728,fold_1,0.01705221359617204,0.07042446304305691,0.4954601163249715,0.41011250837933677,0.006950698656462724
ERR2172742,fold_1,0.014945954842065132,0.0816018053986485,0.48092410646673345,0.41655787407706774,0.005970259215485315
ERR2172785,fold_1,0.010554504572467968,0.05821968115594575,0.25760336044721016,0.6653354488602317,0.008287004964145018
ERR2172790,fold_1,0.014193927251974022,0.058991705280253555,0.2538020938847441,0.6637992841448769,0.009212989438151896
ERR2172799,fold_1,0.011216731159301488,0.058549485153755604,0.2611726045834291,0.6606589941600305,0.008402184943483701
ERR2172870,fold_1,0.013750653957944647,0.06888511100084382,0.24383735252852035,0.6623832991232691,0.011143583389422456
ERR2172949,fold_1,0.01398260937093852,0.0688723578003479,0.2301433862098916,0.675519148835822,0.011482497783000355
ERR2172956,fold_1,0.014180376138541796,0.06579931238291968,0.228793495817781,0.6801057612334365,0.01112105442732121
ERR2173000,fold_1,0.018619763331921016,0.08362321855094584,0.3571775216103628,0.5321094296884906,0.008470066818279672
ERR2173004,fold_1,0.014391235955056718,0.06722362871698816,0.2320120524058676,0.6752099617569118,0.0111631211651759
ERR2173032,fold_1,0.014517271164802954,0.06556703365402329,0.3079771248356378,0.6016437641495037,0.01029480619603223
ERR2173067,fold_1,0.01393522656076818,0.059848476540987045,0.22173353622128997,0.6951883037689283,0.009294456908026504
ERR2173075,fold_1,0.011045545960827616,0.05823165120120855,0.22328833835719217,0.6979550106669196,0.0094794538138524
ERR2173078,fold_1,0.012275850528991647,0.05910562275415907,0.21933981983228304,0.6999854269080948,0.009293279976471325
ERR2173084,fold_1,0.01216642450549439,0.06541884745970786,0.22759039693286998,0.6841122469347042,0.010712084167223529
ERR2173094,fold_1,0.016673837728358936,0.08305836231921132,0.29751470866641444,0.5926057330360982,0.010147358249917061
ERR2173113,fold_1,0.016976680340501142,0.0714261249361014,0.23439357423249566,0.6655460523358268,0.011657568155075149
ERR2173172,fold_1,0.01832731971396879,0.06882280943768347,0.2603156357953229,0.6435074869869178,0.009026748066107232
ERR2173173,fold_1,0.01746770080213838,0.07097230352356983,0.25657369851073064,0.6426019381079107,0.012384359055650999
ERR2173175,fold_1,0.014245431102348828,0.06731287390058406,0.260461771016547,0.6502182518415182,0.0077616721390021785
ERR2173180,fold_1,0.011109879200150394,0.062405934140450973,0.3031529276372399,0.6145351445723628,0.008796114449796218
ERR2173195,fold_1,0.013766427690279394,0.06487203938920132,0.23471091093684168,0.6735247723770267,0.013125849606651025
ERR2173200,fold_1,0.011358866983070709,0.05951448115545723,0.23472722848754846,0.6847920867155107,0.009607336658413247
ERR2173201,fold_1,0.012685325022579397,0.06121773304305776,0.23626623184685885,0.6799654063862408,0.009865303701263322
ERR2173203,fold_1,0.014060535357510182,0.06916657618854813,0.23693971206119596,0.6682944805794252,0.011538695813320636
ERR2173210,fold_1,0.012213130239782809,0.05962636131549389,0.23630041543364932,0.6801586005873088,0.011701492423765577
ERR475470,fold_1,0.0972468391887316,0.5353133842602528,0.27286810949655516,0.07463020635145147,0.01994146070300932
ERR475478,fold_1,0.13857367665058096,0.3645698534276687,0.42867624747042005,0.04506102645238289,0.023119195998946802
ERR475486,fold_1,0.10592022075838355,0.2567876951931203,0.3197478836012865,0.21524142762390128,0.1023027728233082
ERR475495,fold_1,0.12501431494464818,0.32863507692404875,0.41519898138624217,0.08178653184908688,0.04936509489597389
ERR475501,fold_1,0.11174058227721892,0.5442252735751597,0.20283288802846847,0.10090174766884533,0.04029950845030704
ERR475508,fold_1,0.1383152163039074,0.42514387367206324,0.3725947533935125,0.030359420995197284,0.03358673563531919
ERR475525,fold_1,0.1468790731652793,0.32597464375339996,0.44498652263155153,0.0514725333582638,0.030687227091505696
ERR475526,fold_1,0.13054405025862825,0.4672856965903136,0.3360282230676767,0.04487242384241487,0.021269606240966476
ERR475532,fold_1,0.09568390982204228,0.5859712634472031,0.23596498254890935,0.05173662723080728,0.030643216951038187
ERR475574,fold_1,0.15300069098874472,0.41131016038074675,0.34166016046958864,0.06168158276076264,0.03234740540015728
ERR475580,fold_1,0.120613678831715,0.41503788419217513,0.35755283692153683,0.05568781593391013,0.05110778412066301
ERR5009496,fold_1,0.016117305730534912,0.07228469888149772,0.2626581474798227,0.6400605595541916,0.008879288353953626
ERR5009498,fold_1,0.014786505224942058,0.06825769891612395,0.25969415033019244,0.6469889418678195,0.010272703660922613
ERR5009594,fold_1,0.024107162488737836,0.07589633026437664,0.25546379184223517,0.6354284978610405,0.009104217543610469
ERR5009623,fold_1,0.010764821292239548,0.05986721931173183,0.24251814416693715,0.6781018323976006,0.008747982831491237
ERR5009631,fold_1,0.01915445762953543,0.0645224370213906,0.2531185734837848,0.6526559515948879,0.010548580270401777
ERR5009642,fold_1,0.016764623980602862,0.060302071420394045,0.2574284442360338,0.6522858430127073,0.013219017350262484
ERR5009643,fold_1,0.014623556226144318,0.059632298883895075,0.26336304752911616,0.6524617560907523,0.009919341270092613
ERR5009647,fold_1,0.031432687308397884,0.05936445864718195,0.2503993561034567,0.645188365760495,0.013615132180468444
ERR5009674,fold_1,0.012771999425418842,0.055818102557503,0.22211631142242227,0.699681490044371,0.009612096550285311
ERR5009685,fold_1,0.024286756317444255,0.09117310780486663,0.36537331909118315,0.5116636901496672,0.0075031266368381045
ERR5009701,fold_1,0.014325117994944566,0.06056279185466603,0.22962591945547184,0.6858385800028304,0.009647590692087246
ERR5009723,fold_1,0.01399269355860095,0.06767182183140852,0.25821475973826546,0.649747993183809,0.010372731687916558
ERR5009725,fold_1,0.021546955811398955,0.08077058459763055,0.26572027831778317,0.620638817321203,0.011323363951984793
ERR674152,fold_1,0.09930531353383326,0.46085334400846234,0.26814198466212097,0.14424167895545592,0.02745767884012726
ERR674156,fold_1,0.05783304788219189,0.368455099529938,0.2771825640838537,0.2616889599407536,0.034840328563263405
ERR674169,fold_1,0.113587120297947,0.5512513663606617,0.2057067561835986,0.09789424291055467,0.031560514247237985
SRR10305382,fold_1,0.052719998570139606,0.293442395021991,0.2500886011829937,0.07004479957909605,0.3337042056457797
SRR10305388,fold_1,0.046919135608539234,0.2594971572081166,0.19592734911795687,0.08051392861041379,0.41714242945497326
SRR10305395,fold_1,0.08831655043948716,0.1993879966919979,0.2906072010383695,0.14264146523395949,0.27904678659618576
SRR10305397,fold_1,0.05377843353315205,0.16873725131920397,0.24301447819876343,0.09277906648485608,0.44169077046402433
SRR10305400,fold_1,0.04615750615975135,0.18083622103630378,0.23746096808010164,0.0757745081319411,0.4597707965919021
SRR10305412,fold_1,0.07583124258336774,0.23897198213345186,0.2774726475322837,0.11441091364869764,0.29331321410219935
SRR10305414,fold_1,0.044674648202559404,0.1396620051161259,0.22156411037669857,0.06112941519143038,0.5329698211131857
SRR10305420,fold_1,0.06420054434400575,0.28124680731428414,0.30366564123323825,0.2176907512137555,0.1331962558947168
SRR10442273,fold_1,0.20279592862852477,0.2893434785388267,0.28512915322020266,0.1774014788167515,0.045329960795694756
SRR10442274,fold_1,0.553709271530477,0.1533387143029477,0.19267013180866652,0.07424282111379249,0.026039061244117086
SRR10442291,fold_1,0.605534949682059,0.13294449116984505,0.1770033115688357,0.07113161348981659,0.013385634089443883
SRR10442314,fold_1,0.6546301880208033,0.10957362177318669,0.1527792738747869,0.06790695132557134,0.015109965005652103
SRR10442320,fold_1,0.753876145574813,0.1002158570846014,0.1179110118593711,0.02340823435183914,0.004588751129375808
SRR10442323,fold_1,0.6757151536587745,0.1313974013527052,0.13870089031363722,0.0408065789332566,0.013379975741626342
SRR10442326,fold_1,0.752875531010823,0.08503018598872307,0.1201362717920268,0.03589267148826664,0.006065339720160189
SRR10442332,fold_1,0.7014681472454469,0.12147163479629566,0.13923616301022324,0.03050296664577816,0.007321088302256008
SRR10442333,fold_1,0.7284210399014208,0.12835699565723357,0.11146358832870876,0.02546461319815804,0.006293762914478858
SRR10442342,fold_1,0.5971677534327515,0.16441036920741942,0.15725511246887555,0.06776530076523181,0.013401464125721388
SRR10442345,fold_1,0.6923986908153607,0.14422335668522893,0.12726936564378483,0.027420815295860823,0.00868777155976487
SRR10442348,fold_1,0.7083484292240674,0.13841061051231418,0.12006272625282999,0.02832997072200073,0.004848263288787929
SRR10442355,fold_1,0.5746667982440579,0.16073366339558912,0.17901724619164855,0.07221525904632306,0.01336703312238192
SRR10442391,fold_1,0.36751318178287695,0.2982700094842855,0.23368401961367954,0.08339883722251393,0.017133951896645138
SRR10442394,fold_1,0.6685344283777889,0.1110599630350172,0.15472740862534967,0.048606110811411064,0.017072089150432845
SRR1999117,fold_1,0.5468565663235183,0.10409308806895803,0.16962784582833218,0.123515854273242,0.05590664550594844
SRR1999119,fold_1,0.5600495945372801,0.09132587704557775,0.1808453626567578,0.1167627487064886,0.05101641705389581
SRR1999121,fold_1,0.5631712990099309,0.08070793921269538,0.18824791323929663,0.11710147692396666,0.05077137161411008
SRR1999123,fold_1,0.35812252063971495,0.14564760204255306,0.21995285814471624,0.20421214879105265,0.07206487038196403
SRR1999124,fold_1,0.37245249683872467,0.13401252249234835,0.23036993809470407,0.20078297683478152,0.0623820657394418
SRR1999125,fold_1,0.5480258014656618,0.08703969801748743,0.1761198541138521,0.12335377614279296,0.06546087026020514
SRR1999139,fold_1,0.4549650476029976,0.11949891308785536,0.22748455107347942,0.15117721139696333,0.04687427683870469
SRR1999141,fold_1,0.5235015402764878,0.13332101186254694,0.19135896348211154,0.12448549404935191,0.027332990329502083
SRR1999142,fold_1,0.675992629077464,0.09471781430483178,0.14306236431969155,0.06071942959885707,0.025507762699155265
SRR1999149,fold_1,0.5250865276435243,0.07955105460219826,0.18964470597751865,0.1457139261133692,0.06000378566338946
SRR1999158,fold_1,0.739394120567956,0.05945720754203596,0.12487814245050943,0.040447689840507006,0.035822839598991726
SRR1999159,fold_1,0.6675998689207442,0.07159956195712884,0.15144064706382954,0.05237619799820466,0.05698372406009239
SRR1999162,fold_1,0.6001896228141085,0.08912509668391322,0.1662037788157285,0.09046433564033926,0.05401716604590987
