	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31
1076587	-3.353865115047541	-1.2246356186678176	0.6888985845873008	0.163540640937703	0.12226252165349448	0.020151118707518168	0.07611217206505863	-0.042873037837271866	-0.022319738879915188	-0.015762535508755077	0.2599206486205675	-0.07125840732832923	-0.037126584153598985	0.020699254323790085	-0.01733178581649062	-0.01593999414623646	0.004204174385316136	0.023471398158956682	-0.03850903045296702	0.02772087417892927	0.055065563919913706	-0.0645461017975911	0.10541328345261383	0.013893884181047571	-0.03423511909772212	0.06959099383513927	0.13415781545273564	0.000269364478273701	0.006830497392917126	0.11022909818044418	-0.00123586364521277	0.00043085315299863484
185570	-3.1989956957701247	-1.2014711493152983	0.7322164582595148	0.2818194889339128	0.21222405183931373	0.040522770540302476	0.08617669147075739	-0.0379564929396367	-0.013042091181832353	-0.004604923207385241	0.27318763142755764	-0.07562704477956661	-0.04475867171477194	0.02550530900837727	-0.02177674137134165	-0.021819951187898704	0.00541354044619111	0.028964286636782164	-0.047025488898430244	0.0328820076365284	0.05214444294254194	-0.07469804924354272	0.10850633948090826	0.01398714772462684	-0.03323876875802146	0.0737329447676908	0.14597092390062755	0.003347835516057994	0.005289086195607134	0.12385651269785797	-0.002047639931903163	0.0008818392993343266
330564	-3.2431981986870984	-1.2089767184567626	0.72104937763998	0.24916198216081809	0.18740233568910647	0.03489322879104135	0.08359443776086653	-0.03952366378470543	-0.015749184654626755	-0.007817935786799788	0.27119429603557993	-0.07487803014435127	-0.04288904692276856	0.024312988689596037	-0.020664808500919733	-0.020306218140550048	0.0051170540685087015	0.02768613894177001	-0.04508639753946865	0.03177710798700185	0.05383985744571069	-0.0728562648312971	0.1093781072585995	0.014194110557770501	-0.03409926773193459	0.07390056634691797	0.145263005172586	0.0024765507101468472	0.005877306982708301	0.12290696525169903	-0.0018536700539850638	0.0007669089978374509
577406	-3.6798138382283945	-1.2787602839249008	0.6049176752497845	-0.07878406799806435	-0.06194355239634237	-0.021614481952156882	0.05667543575372182	-0.054209265400228364	-0.04220451750554049	-0.03942018607665623	0.24281534616183448	-0.06506690116271113	-0.022924370988211776	0.01166550400224972	-0.008921342770948306	-0.004555847398139273	0.0019527066036386623	0.013660620260839437	-0.0235566988615423	0.01908575739940857	0.06645282115545842	-0.049582384135390206	0.10956656789184373	0.015117803442904263	-0.03983695670408361	0.06908903034336575	0.12550550384622478	-0.0061709165409339645	0.010983042789527966	0.09951026533098714	0.00024414539476652516	-0.0004354255316960175
149131	-3.4186100554266665	-1.2356317514982906	0.672537298125355	0.11568985899851528	0.08588610161220957	0.011897195429297826	0.07231837792382409	-0.04516828290429291	-0.026296282882422087	-0.02048805947682222	0.2568558189894412	-0.07011861678992305	-0.03433906782765206	0.01892118872742867	-0.015672584516265856	-0.013677379995706875	0.0037563265869277637	0.02152276406892105	-0.03553902759924674	0.02601132820007793	0.057498162141886376	-0.061569490667330404	0.1064405730074355	0.014168925665341248	-0.03544701092956357	0.06958458734214762	0.13253235987931733	-0.0010785285563039955	0.00771457066061946	0.10796021939473559	-0.0009106583128972096	0.00023946904032422106
348642	-3.8615000714208705	-1.3108471546446505	0.5606713528913093	-0.2114960660626238	-0.16278938607637633	-0.04449928553384344	0.04646095210757068	-0.06087698026835435	-0.053414729739195144	-0.052668778295566016	0.23707204731983653	-0.06266800781597898	-0.015657481755940394	0.007007011308743173	-0.004562151418690763	0.0014466130448074525	0.0007989029926266508	0.00879317499471393	-0.01624172364336956	0.015035714590057498	0.0745948329557529	-0.043415238315575776	0.11551454237014075	0.016284056916691075	-0.04415546104024346	0.07158414110532037	0.1261444274880693	-0.00975339896102692	0.01360675854065871	0.09946653803757351	0.000996790067165341	-0.0008928071827070566
148987	-3.2717762388031426	-1.2230605727248038	0.726205646727151	0.2393784559237372	0.18017239146214903	0.03317007606485495	0.08500809561735156	-0.04234663896370275	-0.018171738907277434	-0.010233141794482535	0.290352650315297	-0.08007444111048032	-0.045253009152272906	0.025630081209198248	-0.021781978287458134	-0.021298543895687548	0.005528716264436741	0.03051325608111126	-0.05009256944396108	0.035801066273241235	0.06647086879556366	-0.08613160025694278	0.133974548410649	0.0175339336323206	-0.04255038097495038	0.09357775364099906	0.18386938672745828	0.002100901367770132	0.008458550200462257	0.17248344607383223	-0.0024701204911676496	0.0009830148991822032
179659	-3.272733808949769	-1.2248658655177427	0.7281682910724513	0.24070066376826152	0.18121563595471418	0.033392936784419076	0.08549983809620079	-0.04269319563865685	-0.018339205051097894	-0.010349526904534584	0.2938648676826203	-0.08104688853877952	-0.04584180151116108	0.025972699284909136	-0.022082395791540962	-0.021617379381549243	0.005628445051996145	0.03112148388759406	-0.051135976653865926	0.036592216601482076	0.06838216971055221	-0.08852966016021402	0.13793981415011328	0.018061989208170245	-0.04384889291474326	0.09676231465874024	0.1902239757504836	0.0021422331309450477	0.00880200985868236	0.18038167975209848	-0.002592783103663312	0.0010329010684586425
198928	-2.792401691248107	-1.1433407678611995	0.8495727256644093	0.5956263564741717	0.4509904789185245	0.09458154045076365	0.113595301691738	-0.025691296079087846	0.011071937588364607	0.02456914359326682	0.31604386749140073	-0.08933234562954435	-0.06627331790316858	0.03900024475778165	-0.03423152195466578	-0.03815291410298157	0.008879451706639833	0.04519281818296164	-0.07252675514648398	0.04884275699181545	0.05049731792453201	-0.10941001559264418	0.12975907850057417	0.015982725121242727	-0.03490035661176603	0.09616576306281913	0.20047452529891205	0.011678893356579982	0.0025195120627792772	0.19491676868740432	-0.004791876551605305	0.00232392716470264
547223	-3.5682068192472602	-1.271506112229227	0.6487836693938435	0.018049376772629456	0.011904824049868328	-0.004976675970692243	0.06705705092956024	-0.05248521199676772	-0.036190499051544256	-0.031714979134275616	0.27275632957718804	-0.07387605744211492	-0.031970620221416134	0.017198439327523508	-0.013941340785921007	-0.010732162797120555	0.003413352399460098	0.021173232924972023	-0.035771884226795156	0.027395983787223566	0.07545237800256524	-0.07073720384534198	0.13481142924740308	0.018254699763123293	-0.04668267119309501	0.09060800685973651	0.17092959985123596	-0.0037964840381439833	0.011953449670415953	0.15553876714783835	-0.0010068643852307667	0.00014719559577142135
563572	-3.494769478644562	-1.2573960342923614	0.6651380031715837	0.07028526659120989	0.05157186385958389	0.004034965182824761	0.0708059121297639	-0.04957156818416215	-0.03158145360748797	-0.026324283188407894	0.2726032341188613	-0.07415784738492234	-0.03447243869643273	0.01882670639818648	-0.015479226156043888	-0.012916697639704334	0.0038065263867688125	0.02270083841161516	-0.0379771962109083	0.028467380388344038	0.07083444574704692	-0.07153058411594837	0.1296285780520999	0.017413897723112567	-0.0440314471177445	0.08735758836398343	0.16619003987197328	-0.0023822095723434297	0.010652703259188746	0.14995489576359566	-0.0012245959685312977	0.0002971394054093971
185988	-3.705945485084073	-1.2907038539101794	0.6083717143624849	-0.08886485071390064	-0.06944644128163098	-0.023387652116850746	0.057625358206461245	-0.05656719623925499	-0.044331683408864606	-0.041581551347362355	0.2575894261072155	-0.06905458358104401	-0.024587576056033983	0.012574748178764897	-0.009679479149739049	-0.005166001976361075	0.0022324236290097153	0.015642985549372993	-0.02708608711602949	0.021959081462465956	0.07594297404151051	-0.0590279858894996	0.1276109546432082	0.017577549706758185	-0.04610711234010859	0.08318942138554519	0.1529233821221978	-0.00657868154200815	0.012899604632072036	0.13309473285721424	-0.00012405326976010816	-0.0003182588649018793
179319	-3.702501145417523	-1.2901190310990562	0.6092418757469483	-0.08632021405963095	-0.06751238560494002	-0.0229490255621251	0.05782655956338201	-0.056445143157121194	-0.04412083727446156	-0.04133131596974974	0.25774502540994526	-0.06911301371259551	-0.024733206608468214	0.012667613784756592	-0.009766077050382647	-0.005283857995295919	0.0022555077368010116	0.015742527763956113	-0.027237125502060557	0.022045192449554097	0.0758120143424861	-0.05917192073322197	0.1275448694567405	0.017561699466166016	-0.04604084832953947	0.08317803191257932	0.15298158977754797	-0.006511115369343531	0.012854249755558309	0.1331746038963655	-0.00013913519707848155	-0.0003093479174580247
166637	-3.3880830246917926	-1.235161749959625	0.6865824771384385	0.14408150270797754	0.10758207455526902	0.016781908084986533	0.07568728268730135	-0.04498908212280972	-0.02473271836628609	-0.018389639330836028	0.2686512542772017	-0.07353520274803935	-0.03749585294158162	0.02083986183280335	-0.01740786012595802	-0.015783169118058885	0.004282121683479328	0.024328125043216856	-0.04016219538371967	0.029238052587528113	0.06188730796357905	-0.07026134421381934	0.1176861286536057	0.01559410414506774	-0.03866901266099976	0.07911409435595075	0.15242672084895428	-0.00023569629597353453	0.00827354492608385	0.13322859106671228	-0.0014667268788001882	0.0004991509878051933
325768	-2.633919148924319	-1.1071281654496348	0.877169260467696	0.7013772581154278	0.531185780118431	0.112867992381491	0.11979056928652435	-0.018246690842587458	0.0215013538814097	0.036505746041187406	0.3031183083493464	-0.08645047134348603	-0.0695614394588157	0.04129096386718323	-0.03648399809572509	-0.04176821421409893	0.009387287392299852	0.04639509217063263	-0.07368555348750874	0.048395085253623245	0.03306458836464727	-0.1026234761460347	0.10357236784707162	0.012145034014763507	-0.024112005597697647	0.07707691388313549	0.1664797151898228	0.01489916809537698	-0.0018588869059211189	0.15273904296212462	-0.004937263205214997	0.0025507025351082244
350091	-3.3838437618516735	-1.2337337292727448	0.6867018125176404	0.1463299832972114	0.10927375581761407	0.017170915066454153	0.07570003059065393	-0.04471054948931233	-0.024433157181637126	-0.018069701946170337	0.267372399635567	-0.07319771211946022	-0.037410173572043987	0.020798693015243442	-0.017377262429084932	-0.01577777344591798	0.004266054898253128	0.024188467639452448	-0.03990324341909768	0.029014050161373452	0.06103599081510901	-0.06948335980766675	0.11612511504696825	0.01538018095302432	-0.03811844294991658	0.07792820502768127	0.1501376338342573	-0.00019479296598735163	0.008114126472973639	0.1305511424698617	-0.0014332320171163856	0.0004866947227267422
335701	-3.5522633371237053	-1.240664687730428	0.6151424028213462	-0.004714052147179228	-0.005974787583623192	-0.008754119933007619	0.058747022906920576	-0.04657719056079454	-0.033227287186119836	-0.029542224929443087	0.21436826855811122	-0.05773624074863275	-0.022448062142648852	0.011692171361408866	-0.009144914287735255	-0.005788193120577371	0.0018648836750507244	0.011677386227458439	-0.01947987709607417	0.014978167689101785	0.04376740658830293	-0.03335892251212821	0.07076054630614385	0.009672456389747106	-0.02535667562906193	0.040038708823927203	0.0710653898711162	-0.0037065444827685972	0.005993512612938124	0.03545866699266495	0.0005388058333100491	-0.00041035307952664126
366727	-3.6825205031784933	-1.2638982338098035	0.583724056977519	-0.09958179905744795	-0.07806219839050466	-0.02511690293541173	0.05149014767733876	-0.051393905216557165	-0.04128047822219193	-0.03905257381067693	0.21057237653539562	-0.056104699805278296	-0.017282970412715756	0.008376790924520568	-0.006039523334490045	-0.00149921181515773	0.0010411228256618278	0.008207351540517396	-0.014266751036789036	0.01209828394782641	0.049703225034789134	-0.028969565345658223	0.07515517173363946	0.010527558000393941	-0.02850743570159479	0.04187233897613303	0.07156549585153928	-0.006302390778803598	0.007895894633514436	0.03519285208502786	0.0010944988189805034	-0.0007474580012158028
181452	-3.691131749382377	-1.2653615374153746	0.5815502575096152	-0.1059426297102405	-0.08289658438371109	-0.026213248604045593	0.050988109215012775	-0.05170013136593349	-0.04180817942248743	-0.039678596298835155	0.2101991893355536	-0.055963033498588	-0.016921904447975655	0.008146446175134756	-0.005824690928034388	-0.0012065751217930057	0.0009841318114425536	0.007963171499608986	-0.013897434850814088	0.011889509349201544	0.05004847034729746	-0.028633253309447552	0.0753595581908049	0.010572436426177848	-0.028685995123815575	0.04193650392452868	0.07149261654284164	-0.006470729728518778	0.00801347092994454	0.0351062611451974	0.001130343414781387	-0.0007689788065104157
189998	-3.4386211312014883	-1.2152804412592142	0.6357923726557545	0.07211676863742776	0.052372314511316825	0.004583956034185336	0.06346185849150959	-0.04124539012931256	-0.025578267057776792	-0.020698566542388133	0.20640720552022615	-0.056061789598689966	-0.025314134157337336	0.013663445832037211	-0.011076654623514832	-0.008866745144840845	0.0023544067123395652	0.013138299621866854	-0.0212486363325469	0.015181600895543063	0.028292345400495977	-0.02864515530668563	0.04746757383465167	0.00617761295689076	-0.015338531892599329	0.020175600879175415	0.03509709931941268	0.0004048988314958611	-0.0001460254736282313	-0.1136172553242139	0.0012333373564221725	-0.0010792146882398334
197624	-2.9355524485568343	-1.143442742093315	0.7811457659546885	0.46091238272705465	0.3482141560949351	0.07158374912719324	0.09728076167357055	-0.025665343891083717	0.004647052033963373	0.01584757467601905	0.2546922061514467	-0.07172518955999502	-0.05129703809996486	0.029997793654408345	-0.026171990312794807	-0.028805802455693492	0.0064914376045490975	0.031987403581514855	-0.05047634230278624	0.03285621210394699	0.015341318677595767	-0.06182912156430426	0.05191576895550763	0.00555215494015371	-0.009260619162433264	0.025005710327434517	0.05682269163068914	0.01261202858995287	-0.009098956206903413	-0.23051042121365478	-0.00019433683782445386	-0.0007782925914218349
181003	-3.5689052177012295	-1.2524224591038584	0.6230421513923391	-0.00533371409254661	-0.0061487322697256035	-0.008809490986221687	0.06073717960158746	-0.04842668555939521	-0.03430043708946321	-0.030321728113875377	0.22921350625006728	-0.06184160961319752	-0.024970769790052392	0.013175181289624546	-0.010461890968889595	-0.007315405095061512	0.0023086517261641966	0.014102510712132033	-0.023442367008302108	0.017630115475914938	0.04196235580171986	-0.03748110291128456	0.06878780615427652	0.00912920241767509	-0.02319082853525958	0.03119765236204406	0.05399309238866301	-0.0001966866583091737	0.000137585195954832	-0.22203252496553277	0.0024345987309625705	-0.00231446006443197
184296	-3.332538988920533	-1.2135831749169907	0.6844953165726365	0.1709362687886159	0.12785586597463203	0.021572019558473356	0.07495590484133062	-0.04024509440956582	-0.019871495792258168	-0.013136123719186526	0.24204378194145787	-0.06645219780025363	-0.03536396154775505	0.019782309715221408	-0.016610820450537817	-0.015632134961954904	0.003953380326666191	0.021258139636428888	-0.03433399940483998	0.023896358073963057	0.03307803694019844	-0.047985800065034015	0.06457069550902524	0.008060602507073883	-0.01862472083136989	0.029994943763403278	0.05714677439910515	0.0047069865415469425	-0.0034016175901022457	-0.23647451576927891	0.001559003942256762	-0.0018569645061702457
195081	-3.3453120978705457	-1.2157528946034004	0.6812693514306122	0.16149911703096242	0.12068294760076491	0.019945111532493513	0.07421017059946122	-0.04069910559444006	-0.020654887637190828	-0.014065913751397261	0.2414794376175588	-0.06623891342473112	-0.0348249814938682	0.019438453921946736	-0.016290064372489997	-0.01519497176839829	0.003867947494421642	0.020891091096801474	-0.03377813573582798	0.023581333377264438	0.0335960756206919	-0.047475311916659685	0.06487696660304298	0.008128228415742086	-0.018894334105241044	0.0301017645576364	0.05705754931944455	0.004448633121097655	-0.0032154717311963952	-0.23612918272684033	0.0016096203546978197	-0.0018856648234655618
189548	-3.435504931457369	-1.2301472868393555	0.6572621899693849	0.09373551240924784	0.06917044736094194	0.008276415736493141	0.06867031067984404	-0.043753788804260715	-0.026122308456944243	-0.02058715700068787	0.236094798374142	-0.06434752357200499	-0.03081274737199043	0.016895681441315022	-0.013929873667838264	-0.012029369766018726	0.0032444178896272524	0.01818306956777356	-0.029663793397339034	0.021215523597796587	0.03680417921229457	-0.04360639237922551	0.0663617775986392	0.008510743281948476	-0.020538975621850294	0.030550214307775655	0.0559859272888239	0.0027107077388690603	-0.001981362263627251	-0.23280546878716982	0.0019109932191899433	-0.002055046227655814
179807	-2.816929879037274	-1.131094935465517	0.8216076364842808	0.558385711037173	0.4225063492240919	0.0883850333303526	0.1067934846233448	-0.022790015456295304	0.01157216230089005	0.024469056300964267	0.27547506070268396	-0.07804247181729546	-0.059187615007989594	0.03489202182798474	-0.030657880359316325	-0.03456026318783514	0.007770405444147519	0.038166516035057704	-0.0602761923693218	0.03911422044193829	0.015066440960165621	-0.07501003182694431	0.059435773552354805	0.006194168581291063	-0.00954480847082619	0.029797268180067882	0.06947943064726789	0.01645312248374486	-0.011994950947990086	-0.3038357005819201	-0.00032163273436618	-0.0010601676342572408
181791	-3.278478613072058	-1.2094772386408608	0.7049994807006308	0.21732116425436931	0.16325966165325245	0.029577984630332035	0.07981839635988121	-0.0391911230574824	-0.016754918368259257	-0.00916357490548137	0.25477863678487644	-0.0702466843163954	-0.039614843278416204	0.022404726969919825	-0.019007769749178886	-0.018675547048051744	0.0046571533380847015	0.02475720397024259	-0.03994367633655779	0.027560030936233243	0.03377018815765753	-0.056083095610633224	0.07019817542232662	0.008610226556480109	-0.01926706038383327	0.0334451322073362	0.06568022600809084	0.006936124254182502	-0.005115382603408807	-0.2870351858222539	0.0015288258216793718	-0.0020869930237216025
358333	-2.756019273368229	-1.1221224820448101	0.83884558617464	0.6051323026984383	0.45807734718806487	0.09644655051398356	0.11081194343441568	-0.020860258428113627	0.015253928775337289	0.028913091952123805	0.28097492002686253	-0.07984460339433229	-0.062292838230900496	0.03684880602030878	-0.032469867120184216	-0.03696932496235418	0.008270885797647164	0.040446201169885544	-0.06381321876713639	0.041250683051871455	0.013381291896270726	-0.07906133194655485	0.05986081456819566	0.006099305766798038	-0.008744743270368746	0.03035129669476035	0.07212771840808807	0.017994680093241674	-0.013135013696386044	-0.3188769853353635	-0.0005126110292188527	-0.0010193464497985554
299302	-3.076633740355149	-1.1765663573010539	0.757834282013419	0.3681968972807629	0.2779769004890812	0.05559111930743868	0.09206672678356861	-0.03225290650034166	-0.004429225799257915	0.005540339406221266	0.2665269705391103	-0.07440831065957863	-0.04867246253333038	0.02815893192279537	-0.024362106930736083	-0.025912590584035493	0.00610168182920373	0.03109505229034822	-0.04962808596835326	0.03318260040535127	0.026377966262475315	-0.06579737926124418	0.06727317182418925	0.007772518951927128	-0.015498250573222086	0.03283987305037295	0.06935738014588266	0.0113370764677127	-0.008316865035365944	-0.3062293875540566	0.0007798811905510508	-0.001731736049532453
148279	-3.375592936376987	-1.2268495061011468	0.6816469196762166	0.1466631691385821	0.10957356573015609	0.01739364182144985	0.07443183361940318	-0.04279290023956406	-0.02275667234568869	-0.01624526379678958	0.25214427820230306	-0.06908597802156885	-0.035811620439131546	0.019962481420980574	-0.0167200708682853	-0.015514954855699169	0.004054013472934289	0.02223214492344053	-0.03616134590356298	0.025485731563066365	0.03821298530269298	-0.05299791978166253	0.07359363531103597	0.009258164846547564	-0.021623272428306913	0.034838543364973114	0.06614595248205653	0.00507638321294424	-0.0037826402313217026	-0.29087860533996746	0.0019585592884182397	-0.0023630347455451763
1078587	-3.0436396158521	-1.170475187497288	0.7655096478756053	0.3919514734249127	0.2960171379710226	0.05968468588915563	0.09382921298068052	-0.030999668815780024	-0.002390184479507692	0.007933813911578134	0.2670083313145297	-0.07468594596310194	-0.0498751257455908	0.02893447851756345	-0.0250900354658126	-0.026924851020985907	0.006289131023255754	0.0318558903901546	-0.05075127522992689	0.03377432824881402	0.024795698590456605	-0.06655760887661054	0.06586602282241022	0.007524776116565905	-0.014651035692783752	0.03221889849865869	0.06885153844401358	0.011888461478067845	-0.008703329575467031	-0.3027901317420226	0.0006389039304781659	-0.0016307241189662395
2391105	-3.8834271922054295	-1.2825338242957411	0.5123104375116551	-0.2669391943625449	-0.20551810743175802	-0.0538386567709556	0.034822541250662496	-0.05568308931374488	-0.05247199119192103	-0.053010083416812445	0.17156179877065358	-0.044403941959608666	-0.0038181476111908644	9.525292027521934e-05	0.0014925473032335824	0.007875786439927429	-0.0010467157867755127	-0.0020576389842140923	0.002127315895060966	0.0013285430728835809	0.04210630179916318	-0.0038666860388921914	0.0490452855821274	0.007402986157057377	-0.022174819277183337	0.01902047822455241	0.022313081791739242	-0.009568886498854838	0.00710312967969293	-0.04915179147244088	0.002676682931704453	-0.0016459014059211985
179014	-3.660573791641767	-1.240738635979967	0.5632559427254121	-0.10723389809340071	-0.08427077647770513	-0.026330282138300465	0.046412363748606064	-0.046956022355891	-0.0385795037562173	-0.03676767340315724	0.17126054063514162	-0.04528870452786707	-0.011272200941169255	0.0049319111390470766	-0.0030600321710967013	0.0014701274027061075	7.141698595616709e-05	0.0021435559684350215	-0.0038159208517708843	0.004057068626998113	0.028388053197371206	-0.004718099913710982	0.03285107770569139	0.004847769081547948	-0.014328840965426628	0.009271454737866574	0.0075996885803595645	-0.006152343359331733	0.004181400408720096	-0.02220416308057662	0.001832846904235183	-0.0008820160406451876
179209	-3.8305091042029478	-1.2696353681582389	0.5203856715973385	-0.2327442561063869	-0.17965942168894228	-0.04796212533987186	0.03652077032462592	-0.05301784579962659	-0.04900427581500562	-0.04913089188322809	0.164154414237514	-0.042564884645330335	-0.004193962441473997	0.0004145023750994266	0.0011538619008337296	0.0072150550517113094	-0.0010422469699185469	-0.0026026074262927375	0.003343388215514901	3.910611975633274e-05	0.03549518226940601	0.001548972172601775	0.03751547547147916	0.005818324025802276	-0.018062553977806935	0.01109925345862053	0.007295504221758872	-0.009468608090564105	0.00656661057927267	-0.02259110033191718	0.002518325283227337	-0.0013012733687311293
